CITATION,EPSILON_HF,EPSILON_ND,HF176_HF177,LAND/SEA (SAMPLING),LATITUDE (MAX.),LATITUDE (MIN.),LOCATION,LOCATION COMMENT,LONGITUDE (MAX.),LONGITUDE (MIN.),ND143_ND144,PB206_PB204,PB207_PB204,PB208_PB204,ROCK NAME,ROCK TYPE,SAMPLE NAME,SAMPLING TECHNIQUE,SR87_SR86,TECTONIC SETTING,TYPE OF MATERIAL,UNIQUE_ID,Year
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],3.1119048040022275,0.3316180228530412,0.282873,SUBAQUATIC,-16.75,-16.75,SOCIETY ISLANDS ,,-151.0,-151.0,0.512655,19.1024,15.6357,38.951,BASALT,VOLCANIC ROCK,samp. HA 132,OUTCROP,0.7058949999999999,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.329897271778372,3.023576090731008,0.282964,SUBAERIAL,-16.438,-16.422,SOCIETY ISLANDS ,,-152.281,-152.262,0.512793,19.0813,15.6312,38.864,BASALT,VOLCANIC ROCK,samp. MU 02,OUTCROP,0.704658,OCEAN ISLAND,WHOLE ROCK,115802-MU 2,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],3.5362554590939754,0.8778124134371961,0.282885,SUBAERIAL,-16.438,-16.422,SOCIETY ISLANDS ,,-152.281,-152.262,0.512683,19.1094,15.6383,38.961,BASALT,VOLCANIC ROCK,samp. MU 08,OUTCROP,0.7059529999999999,OCEAN ISLAND,WHOLE ROCK,115802-MU8,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],3.677705677457892,0.9558401835206468,0.282889,SUBAERIAL,-16.438,-16.422,SOCIETY ISLANDS ,,-152.281,-152.262,0.512687,19.104,15.6427,38.964,BASALT,VOLCANIC ROCK,samp. MU 08,OUTCROP,0.705951,OCEAN ISLAND,WHOLE ROCK,115802-MU8,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.921212228371448,4.3500481821475026,0.283009,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512861,19.1512,15.6084,38.834,BASANITE,VOLCANIC ROCK,samp. RI 06,OUTCROP,0.7042485629999999,OCEAN ISLAND,WHOLE ROCK,37834-RI 6,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],8.663825874781027,4.798707860126804,0.28303,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512884,19.0334,15.5936,38.752,BASANITE,VOLCANIC ROCK,samp. RI 15,OUTCROP,0.704073565,OCEAN ISLAND,WHOLE ROCK,37834-RI 15,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.249323691143827,4.174485699461363,0.28299,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.5128520000000001,19.2127,15.6067,38.906,PICRITE,VOLCANIC ROCK,samp. RI 37,OUTCROP,0.704168564,OCEAN ISLAND,WHOLE ROCK,37834-RI 37,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],8.098025001325361,3.920895446689608,0.283014,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512839,19.074,15.5999,38.804,BASALT,VOLCANIC ROCK,samp. RI 38,OUTCROP,0.70426,OCEAN ISLAND,WHOLE ROCK,37834-RI38,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.6383117916436145,4.0769509868565095,0.283001,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512847,19.268,15.6117,38.985,BASANITE,VOLCANIC ROCK,samp. RI 48,OUTCROP,0.70403,OCEAN ISLAND,WHOLE ROCK,37834-RI48,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.355411354915782,3.8818815616468,0.282993,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512837,19.2666,15.624,39.01300000000001,PICRITE,VOLCANIC ROCK,samp. RI 54,OUTCROP,0.704172,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],5.9055466166866255,3.4332218836675,0.282952,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512814,19.1889,15.6304,38.847,PICRITE,VOLCANIC ROCK,samp. RI 55,OUTCROP,0.70460556,OCEAN ISLAND,WHOLE ROCK,37834-RI 55,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],5.339745743232924,2.8089997229998938,0.282936,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512782,19.0913,15.6172,38.833,BASALT,VOLCANIC ROCK,samp. RI 59,OUTCROP,0.7048065570000001,OCEAN ISLAND,WHOLE ROCK,37834-RI 59,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],2.440016266774608,0.6047152181440358,0.282854,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.5126689999999999,19.1746,15.6447,39.003,BASALT,VOLCANIC ROCK,samp. RI 66,OUTCROP,0.705783547,OCEAN ISLAND,WHOLE ROCK,37834-RI 66,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.885849673779487,4.213499584502007,0.283008,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512854,19.0036,15.5919,38.724,BASALT,VOLCANIC ROCK,samp. RI 68,OUTCROP,0.7042649999999999,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.471347490142289,3.1211108033336967,0.282968,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512798,19.1391,15.6144,38.851,BASALT,VOLCANIC ROCK,samp. RI 72,OUTCROP,0.704612,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.259172162596415,3.1796316308979087,0.282962,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.5128010000000001,19.166,15.6158,38.88800000000001,BASALT,VOLCANIC ROCK,samp. RI 114,OUTCROP,0.704515,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.178598581961869,3.7258260214798975,0.282988,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512829,19.0305,15.5972,38.742,BASALT,VOLCANIC ROCK,samp. RI 133,OUTCROP,0.7044050000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.213961136551868,4.115964871897152,0.282989,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512849,19.0545,15.6027,38.79,TRACHYTE,VOLCANIC ROCK,samp. RI 02,OUTCROP,0.7044465609999999,OCEAN ISLAND,WHOLE ROCK,37835-RI 2,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.542072599324246,3.8233607340847526,0.28297,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512834,19.0747,15.6062,38.805,TRACHYTE,VOLCANIC ROCK,samp. RI 27,OUTCROP,0.705020555,OCEAN ISLAND,WHOLE ROCK,37835-RI 27,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],8.098025001325361,4.4670898372715975,0.283014,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.512867,19.0531,15.5999,38.776,TRACHYTE,VOLCANIC ROCK,samp. RI 30,OUTCROP,0.704459561,OCEAN ISLAND,WHOLE ROCK,37835-RI30,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.259172162596415,4.174485699461363,0.282962,SUBAERIAL,-16.92,-16.72,SOCIETY ISLANDS ,,-151.49,-151.35,0.5128520000000001,19.0714,15.6046,38.8,TRACHYTE,VOLCANIC ROCK,samp. RI 82,OUTCROP,0.7084155190000001,OCEAN ISLAND,WHOLE ROCK,37835-RI82,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.42613646409774,3.4917427112295467,0.282995,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512817,18.8537,15.5909,38.663,PICRITE,VOLCANIC ROCK,samp. ME90-02,OUTCROP,0.70436,OCEAN ISLAND,WHOLE ROCK,4278-ME90-02,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.6383117916436145,3.51124965375095,0.283001,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512818,18.8544,15.5944,38.669,PICRITE,VOLCANIC ROCK,samp. ME90-03,OUTCROP,0.704386,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.284686245733825,3.3161802285434065,0.282991,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512808,18.8474,15.5912,38.656,PICRITE,VOLCANIC ROCK,samp. ME90-03,OUTCROP,0.704371,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.496861573279699,4.603638434917095,0.282997,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.5128739999999999,18.9606,15.6075,38.702,BASANITE,VOLCANIC ROCK,samp. ME90-13,OUTCROP,0.703921,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],8.45165054723515,4.408569009709551,0.283024,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512864,19.0938,15.6019,38.827,BASANITE,VOLCANIC ROCK,samp. ME90-17,OUTCROP,0.703904,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.744399455415571,4.408569009709551,0.283004,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512864,19.0896,15.6022,38.825,BASANITE,VOLCANIC ROCK,samp. ME90-28,OUTCROP,0.7039270000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.709036900825572,4.213499584502007,0.283003,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512854,19.0777,15.6016,38.813,BASANITE,VOLCANIC ROCK,samp. ME90-28,OUTCROP,0.703928,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.213961136551868,3.199138573419313,0.282989,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.5128020000000001,18.7781,15.5825,38.536,BASALT,VOLCANIC ROCK,samp. ME90-34,OUTCROP,0.704232,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.249323691143827,3.335687171062645,0.28299,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512809,18.8671,15.5994,38.698,PICRITE,VOLCANIC ROCK,samp. ME90-40,OUTCROP,0.704426,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.329897271778372,2.594423355270946,0.282964,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512771,19.0406,15.6137,38.884,BASALT,VOLCANIC ROCK,samp. ME90-43,OUTCROP,0.704836,OCEAN ISLAND,WHOLE ROCK,4278-ME90-43,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.7542479268701205,3.51124965375095,0.282976,SUBAERIAL,-17.8,-17.8,SOCIETY ISLANDS ,,-148.1,-148.1,0.512818,18.9071,15.6081,38.743,BASANITE,VOLCANIC ROCK,samp. ME90-44,OUTCROP,0.7045020000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],5.658008734550752,2.145763677291645,0.282945,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512748,19.1835,15.6183,38.96,BASALT,VOLCANIC ROCK,samp. MO 3A,OUTCROP,0.704918,OCEAN ISLAND,WHOLE ROCK,37829-MO3A,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],3.2179924677761456,0.8778124134371961,0.282876,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512683,19.2097,15.6368,38.999,BASALT,VOLCANIC ROCK,samp. MO 7,OUTCROP,0.705245,OCEAN ISLAND,WHOLE ROCK,37829-MO-7,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],4.1727814417315985,1.7361178843551541,0.282903,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512727,19.1893,15.6208,38.962,BASALT,VOLCANIC ROCK,samp. MO 10,OUTCROP,0.705047,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.15308449882446,3.218645515938552,0.282959,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512803,19.2122,15.6129,38.972,HAWAIITE,VOLCANIC ROCK,samp. MO 12A,OUTCROP,0.704593,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],5.551921070778798,2.6139302977923498,0.282942,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512772,19.2477,15.6155,38.997,BASANITE,VOLCANIC ROCK,samp. MO 14,OUTCROP,0.7047220000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],4.491044433049428,3.0625899757716497,0.282912,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512795,19.2142,15.6147,38.957,PICRITE,VOLCANIC ROCK,samp. MO 38,OUTCROP,0.7046180000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],5.9409091712785855,3.199138573419313,0.282953,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.5128020000000001,19.1893,15.6096,38.934,PICRITE,VOLCANIC ROCK,samp. MO 39,OUTCROP,0.704533,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.259172162596415,3.8623746191253967,0.282962,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512836,19.29,15.6162,39.009,PICRITE,VOLCANIC ROCK,samp. MO 92,OUTCROP,0.704235,OCEAN ISLAND,WHOLE ROCK,37829-MO92,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.7896104814601195,3.5502635387915924,0.282977,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.5128199999999999,19.0754,15.5991,38.844,PICRITE,VOLCANIC ROCK,samp. MO 97,OUTCROP,0.704274,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],7.284686245733825,3.3942079986246916,0.282991,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.5128119999999999,19.2042,15.613,38.959,PICRITE,VOLCANIC ROCK,samp. MO 98,OUTCROP,0.704364,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.188447053414457,2.496888642666091,0.28296,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.5127659999999999,19.2097,15.6197,38.987,BASALT,VOLCANIC ROCK,samp. MO 4A,OUTCROP,0.704623,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],6.294534717188376,3.4332218836675,0.282963,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512814,19.2163,15.6028,38.939,BASALT,VOLCANIC ROCK,samp. MO 54,OUTCROP,0.70444,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],2.26320349381873,-0.019506942521404103,0.282849,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512637,19.3241,15.6416,39.14,BENMOREITE,VOLCANIC ROCK,samp. MO 63,OUTCROP,0.705839,OCEAN ISLAND,WHOLE ROCK,37830-MO63,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],1.9803030570928617,0.214576367728948,0.282841,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512649,19.3282,15.6425,39.145,BENMOREITE,VOLCANIC ROCK,samp. MO 67,OUTCROP,0.705903,OCEAN ISLAND,WHOLE ROCK,,2016
 [20464] CORDIER C.(2016)  [GeoReM [9473] ],3.9252435595937634,1.4825276315833975,0.282896,SUBAERIAL,-17.583,-17.480999999999998,SOCIETY ISLANDS ,,-149.872,-149.77700000000004,0.512714,19.2044,15.6258,38.978,BASALT,VOLCANIC ROCK,samp. MO 114A,OUTCROP,0.705179,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],12.200081333875,7.432145100440558,0.28313,SUBAERIAL,20.7081,20.7081,HAWAIIAN ISLANDS ,"SLIDING SANDS LAVA, HALEAKALA CRATER",-156.2125,-156.2125,0.513019,18.299,15.464,37.889,BASANITE,VOLCANIC ROCK,samp. HK-16,OUTCROP,0.703291,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],13.826758845060036,8.426999169004013,0.28317600000000004,SUBAERIAL,20.71,20.71,HAWAIIAN ISLANDS ,"KA LU^U O KA ^O^O LAVA, HALEAKALA CRATER",-156.2108,-156.2108,0.51307,18.174,15.445,37.738,BASANITE,VOLCANIC ROCK,samp. HK-18,OUTCROP,0.703331,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],14.215746945557859,7.295596502795062,0.283187,SUBAERIAL,20.7076,20.7076,HAWAIIAN ISLANDS ,"PU^U MAILE LAVA, HALEAKALA CRATER",-156.1739,-156.1739,0.513012,18.31,15.46,37.907,BASANITE,VOLCANIC ROCK,samp. HK-19,OUTCROP,0.703292,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],13.756033735876114,8.329464456399156,0.283174,SUBAERIAL,20.7244,20.7244,HAWAIIAN ISLANDS ,"KALUA AWA LAVA, HALEAKALA CRATER",-156.1548,-156.1548,0.513065,18.192,15.443,37.742,BASANITE,VOLCANIC ROCK,samp. HK-22,OUTCROP,0.703202,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],12.341531552238918,8.153901973713019,0.283134,SUBAERIAL,20.7298,20.7298,HAWAIIAN ISLANDS ,"HANAKAUHI FISSURE, HALEAKALA CRATER",-156.1725,-156.1725,0.5130560000000001,18.171,15.434,37.699,BASANITE,VOLCANIC ROCK,samp. HK-23,OUTCROP,0.703145,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],13.968209063423949,7.919818663462666,0.28318000000000004,SUBAERIAL,20.7224,20.7224,HAWAIIAN ISLANDS ,"HALALI^I LAVA, HALEAKALA CRATER",-156.2014,-156.2014,0.5130440000000001,18.213,15.45,37.793,BASANITE,VOLCANIC ROCK,samp. HK-28,OUTCROP,0.703204,OCEAN ISLAND,WHOLE ROCK,,2016
 [20654] PHILLIPS E. H.(2016)  [GeoReM [9379] ],12.90733242569458,7.802777008336407,0.28315,SUBAERIAL,20.7409,20.7409,HAWAIIAN ISLANDS ,"HALALI^I LAVA, HALEAKALA CRATER",-156.2037,-156.2037,0.513038,18.203,15.444,37.756,BASANITE,VOLCANIC ROCK,samp. HK-30,OUTCROP,0.703195,OCEAN ISLAND,WHOLE ROCK,,2016
 [20701] ELKINS L. J. (2016),10.714854041055846,5.7155341586068085,0.283088,SUBAQUATIC,71.0,71.0,JAN MAYEN ,,-8.0,-8.0,0.512931,18.8494,15.507,38.6082,NOT GIVEN,VOLCANIC ROCK,samp. SM01-DR-23-3,DREDGE,0.7034560000000001,OCEAN ISLAND,WHOLE ROCK,,2016
 [20701] ELKINS L. J. (2016),10.785579150237806,5.383916135751601,0.28309,SUBAQUATIC,71.1192,71.1192,JAN MAYEN ,,-7.9187,-7.9187,0.512914,18.8149,15.5061,38.5865,NOT GIVEN,VOLCANIC ROCK,samp. SM01-DR-5-5,DREDGE,0.70343,OCEAN ISLAND,WHOLE ROCK,117773-SM01-DR-5-5,2016
 [20701] ELKINS L. J. (2016),10.538041268099967,5.461943905835051,0.283083,SUBAQUATIC,71.1645,71.1645,JAN MAYEN ,,-7.987999999999999,-7.987999999999999,0.512918,18.8095,15.5051,38.5795,NOT GIVEN,VOLCANIC ROCK,samp. SM01-DR-60-43,DREDGE,0.703431,OCEAN ISLAND,WHOLE ROCK,117774-SM01-DR-60-43,2016
 [20701] ELKINS L. J. (2016),15.842424456742895,6.632360457084648,0.283233,SUBAQUATIC,71.0,71.0,JAN MAYEN ,,-8.0,-8.0,0.5129779999999999,18.7946,15.4979,38.5077,NOT GIVEN,VOLCANIC ROCK,samp. SM01-DR-100-01,DREDGE,0.703395,OCEAN ISLAND,WHOLE ROCK,,2016
 [20701] ELKINS L. J. (2016),16.974026203652258,6.885950709856403,0.283265,SUBAQUATIC,71.0,71.0,JAN MAYEN ,,-8.0,-8.0,0.512991,18.7206,15.4949,38.4695,NOT GIVEN,VOLCANIC ROCK,samp. CGB-2011-D17-2,DREDGE,0.703339,OCEAN ISLAND,WHOLE ROCK,,2016
 [20701] ELKINS L. J. (2016),15.94851212051485,6.651867399606051,0.283236,SUBAQUATIC,71.0,71.0,JAN MAYEN ,,-8.0,-8.0,0.512979,18.7409,15.4995,38.4923,NOT GIVEN,VOLCANIC ROCK,samp. SM01-DR70-1,DREDGE,0.703391,OCEAN ISLAND,WHOLE ROCK,,2016
 [20701] ELKINS L. J. (2016),10.538041268099967,4.720680090043354,0.283083,SUBAERIAL,71.0,71.0,JAN MAYEN ,,-8.5,-8.5,0.51288,18.7648,15.5167,38.6121,NOT GIVEN,VOLCANIC ROCK,samp. JM-192,OUTCROP,0.70349,OCEAN ISLAND,WHOLE ROCK,2336-JM-192,2016
 [20701] ELKINS L. J. (2016),10.007602949236265,5.130325882982009,0.283068,SUBAERIAL,71.0,71.0,JAN MAYEN ,,-8.5,-8.5,0.512901,18.8186,15.517,38.631,NOT GIVEN,VOLCANIC ROCK,samp. JM-71,OUTCROP,0.703454,OCEAN ISLAND,WHOLE ROCK,2336-JM-71,2016
 [20701] ELKINS L. J. (2016),10.679491486463883,5.1693397680226525,0.283087,SUBAERIAL,71.0,71.0,JAN MAYEN ,,-8.5,-8.5,0.512903,18.8404,15.509,38.6229,NOT GIVEN,VOLCANIC ROCK,samp. JM-84,OUTCROP,0.703453,OCEAN ISLAND,WHOLE ROCK,2336-JM-84,2016
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.209929805329551,5.8520827562523055,0.283102,SUBAERIAL,5.3161,5.3161,CAROLINE ISLANDS ,PUCK QUARRY,163.032,163.032,0.512938,18.8386,15.5458,38.6997,BASALT,VOLCANIC ROCK,samp. KOS 13-19,OUTCROP,0.703475,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.952543451739128,6.183700779107512,0.283123,SUBAERIAL,5.2788,5.2788,CAROLINE ISLANDS ,BASE OF ROAD CUT,162.9838,162.9838,0.512955,18.5272,15.528,38.421,BASALT,VOLCANIC ROCK,samp. KOS 13-20,OUTCROP,0.703335,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],10.2551408313741,5.949617468857159,0.283075,SUBAERIAL,5.2928,5.2928,CAROLINE ISLANDS ,MENKA RIVER,162.9801,162.9801,0.512943,18.5606,15.5141,38.4321,BASALT,VOLCANIC ROCK,samp. KOS 13-11,OUTCROP,0.703367,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],10.714854041055846,5.578985560959143,0.283088,SUBAERIAL,5.2928,5.2928,CAROLINE ISLANDS ,MENKA RIVER,162.9801,162.9801,0.5129239999999999,18.4423,15.5107,38.3342,BASALT,VOLCANIC ROCK,samp. KOS 13-7,OUTCROP,0.703472,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.563555351237378,6.84693682481576,0.283112,SUBAERIAL,5.4579,5.4579,CAROLINE ISLANDS ,BASE OF ROADCUT,151.8666,151.8666,0.512989,18.5142,15.5043,38.2499,BASALT,VOLCANIC ROCK,samp. CHU 13-03,OUTCROP,0.7033020000000001,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.457467687465426,6.8664437673349985,0.283109,SUBAERIAL,5.4568,5.4568,CAROLINE ISLANDS ,ROADCUT,151.8704,151.8704,0.51299,18.5178,15.5056,38.2633,BASALT,VOLCANIC ROCK,samp. CHU 13-05,OUTCROP,0.70334,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.457467687465426,6.885950709856403,0.283109,SUBAERIAL,5.4575,5.4575,CAROLINE ISLANDS ,ROADCUT,151.8702,151.8702,0.512991,18.5249,15.511,38.286,BASALT,VOLCANIC ROCK,samp. CHU 13-06,OUTCROP,0.7033520000000001,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.846455787965207,6.827429882294357,0.28312,SUBAERIAL,5.4566,5.4566,CAROLINE ISLANDS ,ROADCUT,151.8768,151.8768,0.512988,18.5115,15.5167,38.2865,BASALT,VOLCANIC ROCK,samp. CHU 13-08,OUTCROP,0.703338,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],11.351380023691506,6.0471521814598495,0.283106,SUBAERIAL,5.8855,5.8855,CAROLINE ISLANDS ,MADOLENIHMW RIVER,158.2898,158.2898,0.512948,18.4537,15.4904,38.2733,BASALT,VOLCANIC ROCK,samp. PON 13-13,OUTCROP,0.703155,OCEAN ISLAND,WHOLE ROCK,,2017
 [21069] JACKSON M. G.(2017)  [GeoReM [10098] ],10.644128931873887,5.578985560959143,0.283086,SUBAERIAL,5.8253,5.8253,CAROLINE ISLANDS ,LEHNMESI RIVER,158.1731,158.1731,0.5129239999999999,18.4245,15.4847,38.2684,BASALT,VOLCANIC ROCK,samp. PON 13-06,OUTCROP,0.703191,OCEAN ISLAND,WHOLE ROCK,,2017
