Age (ka),Eccentricity,Obliquity,Precession
79410,0.008211,0.394152,1.126133
79411,0.007458,0.39396,0.670208
79412,0.006864,0.393965,0.210968
79413,0.006483,0.394155,5.988705
79414,0.006336,0.394525,5.475917
79415,0.006388,0.395066,4.962351
79416,0.00673,0.395764,4.456168
79417,0.00726,0.396607,3.982033
79418,0.007971,0.397582,3.517227
79419,0.008788,0.398669,3.092894
79420,0.009694,0.399848,2.685135
79421,0.010737,0.401096,2.290294
79422,0.011744,0.402384,1.915748
79423,0.01282,0.403687,1.548627
79424,0.013974,0.40498,1.194949
79425,0.015067,0.406238,0.843436
79426,0.016257,0.40744,0.501065
79427,0.017395,0.408569,0.165823
79428,0.018602,0.409605,6.115228
79429,0.019798,0.410533,5.784428
79430,0.020932,0.411337,5.462367
79431,0.022221,0.412,5.137915
79432,0.023347,0.412506,4.818626
79433,0.024536,0.41284,4.501114
79434,0.025729,0.412985,4.18546
79435,0.026885,0.412929,3.871768
79436,0.028006,0.412663,3.556777
79437,0.029149,0.412184,3.24619
79438,0.030265,0.411492,2.933658
79439,0.031379,0.410598,2.621193
79440,0.032434,0.409513,2.311182
79441,0.033537,0.408256,1.998986
79442,0.034617,0.406855,1.687164
79443,0.035651,0.405336,1.376146
79444,0.036692,0.403733,1.063033
79445,0.037774,0.402084,0.752006
79446,0.038751,0.400424,0.436905
79447,0.039777,0.398795,0.125437
79448,0.040798,0.39724,6.094532
79449,0.041734,0.395801,5.779044
79450,0.042732,0.394522,5.465655
79451,0.04361,0.393445,5.150347
79452,0.044584,0.392604,4.834518
79453,0.045414,0.392035,4.519102
79454,0.046257,0.391762,4.202981
79455,0.047146,0.391795,3.887909
79456,0.047868,0.392142,3.571567
79457,0.048638,0.392794,3.256085
79458,0.049389,0.39373,2.942182
79459,0.050051,0.394924,2.626224
79460,0.050713,0.39634,2.313252
79461,0.051312,0.397935,2.00022
79462,0.051934,0.399667,1.68706
79463,0.052485,0.401488,1.376356
79464,0.052946,0.403346,1.065449
79465,0.053501,0.405194,0.756324
79466,0.053894,0.406981,0.446855
79467,0.054299,0.408656,0.139663
79468,0.054695,0.41018,6.115866
79469,0.054962,0.411506,5.809717
79470,0.055299,0.412595,5.503641
79471,0.055461,0.413423,5.199428
79472,0.055688,0.413966,4.894939
79473,0.055793,0.414212,4.589649
79474,0.055831,0.414164,4.286136
79475,0.055894,0.413829,3.981482
79476,0.055852,0.41322,3.676756
79477,0.055702,0.412364,3.371679
79478,0.055607,0.411286,3.06618
79479,0.055396,0.410021,2.760335
79480,0.055116,0.408606,2.453186
79481,0.054786,0.407081,2.146222
79482,0.054425,0.405484,1.838314
79483,0.054,0.403862,1.527962
79484,0.053505,0.402257,1.220081
79485,0.052957,0.400714,0.908606
79486,0.052404,0.399281,0.598245
79487,0.051745,0.397995,0.286821
79488,0.051016,0.39689,6.258499
79489,0.050319,0.395996,5.947773
79490,0.04943,0.39533,5.634634
79491,0.048595,0.394905,5.323724
79492,0.047658,0.394723,5.013497
79493,0.046661,0.394776,4.70092
79494,0.045614,0.39505,4.391979
79495,0.044521,0.395528,4.082321
79496,0.043405,0.396186,3.773284
79497,0.042193,0.397,3.467
79498,0.040929,0.397946,3.15934
79499,0.039714,0.398997,2.855795
79500,0.038376,0.400125,2.551415
79501,0.037001,0.401303,2.249887
79502,0.035659,0.402497,1.95136
79503,0.034215,0.403678,1.651859
79504,0.03281,0.404815,1.357035
79505,0.031299,0.405878,1.064677
79506,0.029855,0.406837,0.774243
79507,0.028368,0.40767,0.485668
79508,0.026791,0.408358,0.204204
79509,0.025366,0.40889,6.20655
79510,0.023787,0.409263,5.931076
79511,0.022278,0.409476,5.661184
79512,0.020832,0.409533,5.397405
79513,0.019348,0.409441,5.141233
79514,0.017926,0.409208,4.89195
79515,0.01661,0.408842,4.65617
79516,0.015328,0.408351,4.431372
79517,0.01424,0.407741,4.218546
79518,0.013211,0.407024,4.027917
79519,0.012467,0.40621,3.847792
79520,0.01193,0.405315,3.681425
79521,0.011645,0.404359,3.531596
79522,0.011669,0.403369,3.377336
79523,0.012021,0.402372,3.219679
79524,0.012516,0.401398,3.050612
79525,0.013388,0.400476,2.865845
79526,0.014367,0.399636,2.662191
79527,0.015452,0.398901,2.444944
79528,0.016748,0.398293,2.211859
79529,0.018074,0.397827,1.967514
79530,0.019416,0.397512,1.711807
79531,0.020892,0.397356,1.449993
79532,0.022308,0.397363,1.179866
79533,0.023806,0.397534,0.903084
79534,0.025253,0.397869,0.624018
79535,0.026728,0.398362,0.341901
79536,0.028225,0.399008,0.052105
79537,0.029622,0.399796,6.049088
79538,0.031094,0.400708,5.757378
79539,0.03252,0.401726,5.465462
79540,0.033875,0.402823,5.172742
79541,0.035242,0.403965,4.878298
79542,0.036611,0.40512,4.58543
79543,0.037851,0.406249,4.288803
79544,0.039136,0.407315,3.994698
79545,0.040371,0.408282,3.699498
79546,0.04155,0.409119,3.402379
79547,0.042734,0.409797,3.1077
79548,0.043814,0.410295,2.811033
79549,0.04498,0.410597,2.514121
79550,0.046014,0.410691,2.217967
79551,0.047028,0.410573,1.920501
79552,0.048081,0.410239,1.623967
79553,0.049024,0.409694,1.325473
79554,0.049937,0.408944,1.027001
79555,0.050885,0.408003,0.730027
79556,0.051709,0.406889,0.428531
79557,0.052546,0.405631,0.129551
79558,0.053332,0.404259,6.111771
79559,0.054095,0.402812,5.809789
79560,0.054817,0.401334,5.507128
79561,0.055439,0.399869,5.203848
79562,0.056153,0.398465,4.899434
79563,0.056696,0.39717,4.594154
79564,0.057237,0.396023,4.287965
79565,0.057776,0.395065,3.981306
79566,0.058239,0.394326,3.673567
79567,0.058671,0.39383,3.365379
79568,0.059058,0.393597,3.057282
79569,0.059404,0.39364,2.748628
79570,0.059766,0.39396,2.439018
79571,0.059972,0.394556,2.13117
79572,0.060267,0.395416,1.822678
79573,0.060448,0.396516,1.513751
79574,0.060588,0.397836,1.206898
79575,0.060735,0.399339,0.899154
79576,0.060823,0.400982,0.593942
79577,0.06084,0.402724,0.287224
79578,0.060844,0.404511,6.266551
79579,0.060817,0.406292,5.963173
79580,0.060699,0.408019,5.659052
79581,0.060556,0.409644,5.357797
79582,0.060352,0.411122,5.055757
79583,0.060175,0.412416,4.754318
79584,0.05984,0.41349,4.454183
79585,0.059509,0.414316,4.153292
79586,0.059205,0.414878,3.853705
79587,0.058737,0.415154,3.553049
79588,0.058302,0.41514,3.253194
79589,0.057803,0.414832,2.95409
79590,0.057247,0.414231,2.651991
79591,0.056658,0.413344,2.352377
79592,0.056015,0.412192,2.051372
79593,0.055321,0.410797,1.748662
79594,0.054591,0.409191,1.447132
79595,0.053753,0.407415,1.142615
79596,0.05298,0.405511,0.839547
79597,0.052052,0.403526,0.533155
79598,0.051094,0.401519,0.227181
79599,0.050174,0.399538,6.203635
79600,0.049096,0.397635,5.895014
79601,0.048042,0.395861,5.58597
79602,0.046888,0.394258,5.27688
79603,0.045759,0.392865,4.965907
79604,0.044552,0.391724,4.654961
79605,0.043255,0.390861,4.344289
79606,0.042011,0.390306,4.032893
79607,0.040695,0.390082,3.721022
79608,0.039277,0.390197,3.410834
79609,0.037948,0.390655,3.100536
79610,0.036475,0.391452,2.791476
79611,0.035035,0.392566,2.482502
79612,0.033532,0.393967,2.176423
79613,0.032039,0.395616,1.872679
79614,0.0305,0.397463,1.567058
79615,0.02892,0.399453,1.269811
79616,0.027358,0.401533,0.970765
79617,0.02577,0.403648,0.676297
79618,0.024107,0.405745,0.385734
79619,0.022502,0.407779,0.097283
79620,0.020894,0.4097,6.098418
79621,0.01921,0.411471,5.819344
79622,0.017619,0.413055,5.546886
79623,0.016012,0.414416,5.285157
79624,0.014455,0.415522,5.026071
79625,0.012923,0.41635,4.787333
79626,0.011468,0.416868,4.564145
79627,0.010132,0.417065,4.355471
79628,0.008916,0.416931,4.188659
79629,0.007891,0.416464,4.050281
79630,0.007225,0.415677,3.953589
79631,0.006847,0.414593,3.887884
79632,0.006925,0.413236,3.835102
79633,0.007484,0.41165,3.745135
79634,0.008208,0.409878,3.634755
79635,0.009297,0.407965,3.471526
79636,0.010499,0.405963,3.277202
79637,0.01178,0.40392,3.058749
79638,0.013124,0.401878,2.817049
79639,0.014555,0.399885,2.564615
79640,0.015902,0.397987,2.29544
79641,0.017331,0.396222,2.020031
79642,0.018713,0.394636,1.740413
79643,0.020074,0.39327,1.448576
79644,0.021399,0.392158,1.15706
79645,0.022709,0.391335,0.861232
79646,0.024005,0.39083,0.559051
79647,0.025243,0.390655,0.258419
79648,0.026407,0.390818,6.23675
79649,0.027674,0.391312,5.931968
79650,0.028744,0.392111,5.625026
79651,0.029841,0.393191,5.31902
79652,0.030941,0.394514,5.012063
79653,0.031914,0.396033,4.704692
79654,0.032924,0.397708,4.397586
79655,0.033833,0.399491,4.09268
79656,0.034738,0.401336,3.785433
79657,0.03561,0.4032,3.480325
79658,0.036375,0.405045,3.176056
79659,0.037178,0.406824,2.872551
79660,0.037904,0.408502,2.568376
79661,0.038501,0.410037,2.266038
79662,0.039214,0.411393,1.964293
79663,0.039746,0.412537,1.661984
79664,0.040265,0.413443,1.360509
79665,0.040771,0.414088,1.059332
79666,0.041206,0.414457,0.758417
79667,0.041617,0.414544,0.455752
79668,0.041944,0.414348,0.15572
79669,0.042293,0.413878,6.136188
79670,0.042575,0.413152,5.833524
79671,0.042795,0.412187,5.531882
79672,0.042992,0.411013,5.226991
79673,0.04319,0.409656,4.923969
79674,0.043297,0.408147,4.617597
79675,0.043392,0.406526,4.312319
79676,0.043472,0.404828,4.006512
79677,0.043482,0.403094,3.696917
79678,0.043479,0.401368,3.389449
79679,0.043417,0.399696,3.080563
79680,0.043382,0.398119,2.768493
79681,0.043195,0.39669,2.458605
79682,0.043071,0.39545,2.145548
79683,0.042904,0.394441,1.832785
79684,0.042644,0.393696,1.518985
79685,0.04238,0.39324,1.203767
79686,0.04214,0.393086,0.890456
79687,0.041795,0.393242,0.573426
79688,0.041481,0.3937,0.259052
79689,0.041087,0.394446,6.227264
79690,0.040728,0.395457,5.911488
79691,0.040311,0.396701,5.596848
79692,0.039815,0.398141,5.282725
79693,0.039405,0.399736,4.968265
79694,0.038888,0.40144,4.654372
79695,0.038346,0.403206,4.340618
79696,0.03786,0.404981,4.029325
79697,0.037269,0.406711,3.715184
79698,0.036672,0.408342,3.403756
79699,0.036102,0.409824,3.092347
79700,0.035424,0.411107,2.78025
79701,0.034819,0.41215,2.468166
79702,0.034069,0.41292,2.156132
79703,0.033408,0.41339,1.843631
79704,0.032693,0.413547,1.528974
79705,0.03189,0.413385,1.214807
79706,0.031173,0.412909,0.898132
79707,0.030385,0.412134,0.581354
79708,0.029571,0.411082,0.260104
79709,0.02876,0.409779,6.222646
79710,0.027946,0.408265,5.899316
79711,0.027136,0.406578,5.569828
79712,0.026273,0.404766,5.243259
79713,0.025444,0.402884,4.910189
79714,0.024646,0.400988,4.573808
79715,0.023754,0.399134,4.236103
79716,0.022952,0.397389,3.893574
79717,0.022147,0.39581,3.548535
79718,0.021277,0.394455,3.19809
79719,0.020537,0.393379,2.844342
79720,0.019689,0.392623,2.489144
79721,0.018989,0.392215,2.12501
79722,0.01822,0.392175,1.759059
79723,0.01751,0.392503,1.390843
79724,0.016921,0.393187,1.013212
79725,0.016279,0.394205,0.635544
79726,0.015768,0.395515,0.248972
79727,0.015328,0.397074,6.148407
79728,0.014962,0.398835,5.755109
79729,0.014684,0.400737,5.360744
79730,0.014492,0.402725,4.96976
79731,0.014445,0.404746,4.573361
79732,0.014458,0.406737,4.180032
79733,0.014507,0.40864,3.791082
79734,0.014764,0.410403,3.403273
79735,0.014992,0.41197,3.021273
79736,0.01533,0.413296,2.640457
79737,0.015696,0.414343,2.267088
79738,0.016154,0.415076,1.899986
79739,0.016665,0.415477,1.529028
79740,0.017131,0.415537,1.172774
79741,0.017727,0.415256,0.813181
79742,0.018318,0.41465,0.460206
79743,0.018871,0.413742,0.110351
79744,0.019484,0.412556,6.044975
79745,0.020107,0.411132,5.701916
79746,0.020692,0.409507,5.355925
79747,0.02131,0.407721,5.016293
79748,0.021872,0.40582,4.677471
79749,0.022502,0.40385,4.336742
79750,0.023047,0.401853,4.001242
79751,0.023568,0.399885,3.665124
79752,0.024141,0.39799,3.330039
79753,0.024575,0.396222,2.995741
79754,0.025043,0.394632,2.660856
79755,0.02545,0.393264,2.329563
79756,0.02583,0.392153,1.995325
79757,0.026154,0.391335,1.66113
79758,0.026434,0.390828,1.332332
79759,0.026738,0.390642,0.997444
79760,0.026922,0.390781,0.667727
79761,0.02712,0.391233,0.337361
79762,0.027281,0.391979,0.007748
79763,0.027423,0.392998,5.963872
79764,0.027443,0.394262,5.635108
79765,0.027539,0.39574,5.311283
79766,0.027552,0.3974,4.986358
79767,0.027516,0.399206,4.662827
79768,0.027456,0.401118,4.343513
79769,0.02736,0.403097,4.023293
79770,0.027239,0.405099,3.704383
79771,0.027032,0.407078,3.389747
79772,0.0268,0.408991,3.07358
79773,0.026589,0.410788,2.760591
79774,0.02621,0.412428,2.44633
79775,0.025902,0.413871,2.135886
79776,0.025541,0.415083,1.824135
79777,0.025077,0.416036,1.512656
79778,0.024694,0.416715,1.202869
79779,0.024154,0.417102,0.893843
79780,0.023707,0.417186,0.582188
79781,0.023134,0.416966,0.272685
79782,0.022566,0.41644,6.245546
79783,0.022053,0.415608,5.93437
79784,0.021399,0.414483,5.622509
79785,0.020771,0.413073,5.310039
79786,0.020206,0.411398,4.99912
79787,0.019504,0.409486,4.682611
79788,0.018848,0.407372,4.369574
79789,0.01815,0.405101,4.055373
79790,0.017436,0.402734,3.73638
79791,0.016708,0.400326,3.418328
79792,0.015884,0.397943,3.099379
79793,0.01516,0.395659,2.774764
79794,0.014306,0.393537,2.448705
79795,0.013466,0.391642,2.120382
79796,0.012667,0.390035,1.786088
79797,0.01178,0.388764,1.450736
79798,0.010961,0.387869,1.103062
79799,0.010074,0.387384,0.760776
79800,0.009261,0.387327,0.403736
79801,0.008426,0.387708,0.033652
79802,0.007579,0.388526,5.94871
79803,0.006835,0.389763,5.552195
79804,0.006121,0.391388,5.145738
79805,0.005404,0.393364,4.70548
79806,0.004892,0.395631,4.245134
79807,0.004464,0.398127,3.745738
79808,0.004242,0.40078,3.20916
79809,0.004232,0.403509,2.672313
79810,0.004427,0.406227,2.137925
79811,0.004935,0.408862,1.639195
79812,0.005477,0.411329,1.167578
79813,0.00625,0.413559,0.738581
79814,0.007068,0.415498,0.342545
79815,0.007988,0.417088,6.243438
79816,0.008952,0.418292,5.879996
79817,0.009899,0.419089,5.53642
79818,0.011008,0.419453,5.194445
79819,0.01202,0.419385,4.864061
79820,0.013069,0.418889,4.536981
79821,0.01421,0.417971,4.217466
79822,0.015283,0.416659,3.896574
79823,0.016367,0.414987,3.57957
79824,0.017508,0.412992,3.265543
79825,0.018573,0.410735,2.94909
79826,0.019734,0.40828,2.633824
79827,0.020783,0.405694,2.318672
79828,0.021913,0.403062,2.003294
79829,0.023048,0.400466,1.685278
79830,0.024089,0.397986,1.368579
79831,0.025239,0.395702,1.050137
79832,0.026329,0.393688,0.732115
79833,0.027409,0.391998,0.411075
79834,0.028492,0.390686,0.092412
79835,0.029578,0.389783,6.056897
79836,0.030649,0.389307,5.733633
79837,0.031676,0.389266,5.416358
79838,0.032733,0.38965,5.09651
79839,0.033785,0.390431,4.777101
79840,0.034752,0.391581,4.460395
79841,0.035743,0.393048,4.142896
79842,0.036747,0.394781,3.82836
79843,0.037613,0.396718,3.513677
79844,0.038553,0.398791,3.200356
79845,0.039384,0.40093,2.890022
79846,0.040248,0.40307,2.577853
79847,0.041013,0.405139,2.268667
79848,0.041763,0.407081,1.96115
79849,0.042539,0.408843,1.651632
79850,0.043201,0.410377,1.346104
79851,0.04385,0.411649,1.038896
79852,0.044524,0.412635,0.734068
79853,0.045085,0.413319,0.428149
79854,0.045629,0.413696,0.123274
79855,0.046166,0.41377,6.1027
79856,0.046608,0.413548,5.797114
79857,0.047047,0.413047,5.492247
79858,0.04741,0.41229,5.18825
79859,0.047763,0.411301,4.882296
79860,0.048045,0.410115,4.577307
79861,0.048254,0.408768,4.270944
79862,0.048445,0.407297,3.965181
79863,0.04862,0.405748,3.657968
79864,0.048599,0.404163,3.349946
79865,0.048695,0.402588,3.042898
79866,0.048646,0.401068,2.733363
79867,0.048541,0.399644,2.424167
79868,0.048434,0.398351,2.114722
79869,0.048238,0.397221,1.80504
79870,0.048055,0.396276,1.49387
79871,0.047742,0.395536,1.184848
79872,0.047442,0.395016,0.874495
79873,0.047122,0.394724,0.564318
79874,0.046672,0.394661,0.255466
79875,0.046267,0.394829,6.229346
79876,0.045803,0.39522,5.922323
79877,0.045255,0.395826,5.614108
79878,0.044731,0.39663,5.308393
79879,0.044124,0.397614,5.004549
79880,0.043513,0.398749,4.699745
79881,0.042837,0.400008,4.398346
79882,0.042093,0.401356,4.098356
79883,0.04144,0.40276,3.798071
79884,0.04057,0.404186,3.50129
79885,0.039801,0.4056,3.204889
79886,0.038992,0.406969,2.91015
79887,0.038113,0.40826,2.617346
79888,0.037243,0.409447,2.324417
79889,0.036373,0.4105,2.036863
79890,0.035484,0.411394,1.746093
79891,0.034574,0.412105,1.460356
79892,0.033656,0.41261,1.176311
79893,0.032769,0.412886,0.891721
79894,0.031855,0.412917,0.610697
79895,0.030921,0.412687,0.331325
79896,0.030078,0.412192,0.052948
79897,0.029179,0.411428,6.0607
79898,0.028279,0.410404,5.785321
79899,0.027477,0.409135,5.515243
79900,0.026632,0.407649,5.243221
79901,0.025793,0.405976,4.975531
79902,0.025057,0.404163,4.710158
79903,0.024247,0.402255,4.445245
79904,0.023587,0.400306,4.182527
79905,0.022843,0.39837,3.923233
79906,0.022244,0.396505,3.664945
79907,0.021674,0.394764,3.407217
79908,0.021094,0.393206,3.15451
79909,0.020663,0.391879,2.901142
79910,0.020274,0.390833,2.650438
79911,0.019887,0.390113,2.399898
79912,0.019674,0.389756,2.152887
79913,0.019487,0.389789,1.905398
79914,0.019343,0.390236,1.65699
79915,0.019346,0.391096,1.412391
79916,0.01938,0.392357,1.166365
79917,0.019508,0.393997,0.917143
79918,0.019692,0.395966,0.673322
79919,0.019974,0.398208,0.425505
79920,0.020316,0.400657,0.175515
79921,0.020706,0.40323,6.213142
79922,0.021154,0.405848,5.961549
79923,0.021718,0.408434,5.712979
79924,0.022234,0.410901,5.460249
79925,0.022841,0.413183,5.209304
79926,0.023557,0.415214,4.955765
79927,0.024151,0.416933,4.700196
79928,0.024932,0.418294,4.444593
79929,0.025659,0.41926,4.187982
79930,0.026424,0.419794,3.926794
79931,0.027221,0.419883,3.666879
79932,0.028018,0.419515,3.404212
79933,0.028868,0.418689,3.137289
79934,0.029697,0.41742,2.870878
79935,0.030513,0.415736,2.60057
79936,0.031463,0.41367,2.327224
79937,0.032273,0.411282,2.052217
79938,0.033187,0.408635,1.773404
79939,0.034111,0.405801,1.493522
79940,0.035014,0.402874,1.20908
79941,0.035915,0.399942,0.9219
79942,0.03686,0.397092,0.635327
79943,0.037781,0.394425,0.340919
79944,0.038702,0.39202,0.048301
79945,0.039619,0.38995,6.035792
79946,0.040572,0.388283,5.736848
79947,0.041468,0.387066,5.437912
79948,0.042357,0.386328,5.137232
79949,0.043301,0.386093,4.835307
79950,0.04415,0.386359,4.533665
79951,0.045016,0.387108,4.230287
79952,0.045856,0.388316,3.928927
79953,0.046686,0.389933,3.626097
79954,0.047455,0.391901,3.323649
79955,0.04822,0.394156,3.023626
79956,0.048958,0.396619,2.721951
79957,0.049675,0.399205,2.42214
79958,0.050327,0.401842,2.123138
79959,0.050985,0.404444,1.824919
79960,0.051657,0.406937,1.526849
79961,0.05217,0.409263,1.229986
79962,0.052803,0.411362,0.934259
79963,0.053318,0.413187,0.638014
79964,0.053783,0.414709,0.342607
79965,0.054286,0.415897,0.047421
79966,0.054684,0.41674,6.036229
79967,0.055098,0.417232,5.740005
79968,0.055422,0.417372,5.445802
79969,0.055713,0.41717,5.150198
79970,0.05603,0.416645,4.85404
79971,0.056182,0.415812,4.557942
79972,0.056341,0.414707,4.261076
79973,0.056522,0.413364,3.963461
79974,0.056487,0.41182,3.664635
79975,0.056557,0.410118,3.365182
79976,0.056498,0.408303,3.06561
79977,0.056416,0.406418,2.762966
79978,0.056289,0.404512,2.461494
79979,0.056102,0.402627,2.158928
79980,0.055897,0.400804,1.85393
79981,0.055616,0.399077,1.550498
79982,0.055275,0.397482,1.244493
79983,0.054973,0.396045,0.939396
79984,0.054522,0.394794,0.632992
79985,0.054088,0.393752,0.326213
79986,0.053616,0.392935,0.020657
79987,0.053094,0.392358,5.996776
79988,0.052515,0.392031,5.689986
79989,0.051894,0.39196,5.385761
79990,0.051286,0.392143,5.07871
79991,0.050558,0.392578,4.774393
79992,0.049832,0.393251,4.470555
79993,0.049082,0.394148,4.166699
79994,0.048298,0.395248,3.864475
79995,0.047427,0.396526,3.562515
79996,0.046626,0.397954,3.262865
79997,0.045749,0.399508,2.963077
79998,0.04483,0.401152,2.665122
79999,0.043971,0.402854,2.369238
80000,0.043021,0.404576,2.074311
80001,0.042124,0.406282,1.780354
80002,0.041158,0.407929,1.489394
80003,0.040228,0.409478,1.199698
80004,0.039313,0.410884,0.910724
80005,0.038308,0.412109,0.625269
80006,0.037381,0.413114,0.340042
80007,0.036471,0.413865,0.057688
80008,0.035457,0.41434,6.058662
80009,0.034564,0.414519,5.780026
80010,0.033632,0.414389,5.501924
80011,0.032677,0.41395,5.22477
80012,0.031799,0.413211,4.950002
